id,dataset_id,name,description,url,teaser,author,year
546,2,Analyzing Conversations with Dynamic Graph Visualization,"In this paper, we consider the problem of analysis and visualization of online conversations (chat histories, email archives, etc.). We present a dynamic graph drawing algorithm based on modification of multidimensional scaling. The algorithm builds a layout of sequence of graphs and produces a slice view of the evolution of online communications. The method have been applied for visualization of two real-world datasets. We show how to use these visualizations for analyzing and extracting hidden temporal patterns from online conversation data.",https://doi.org/10.1109/ISDA.2010.5687175,4fabe580-812c-4624-bdc3-737f1c52e3e4.png,"Pupyrev, Sergey and Tikhonov, Alexey",2010
547,2,How Important Is the “Mental Map”? – An Empirical Investigation of a Dynamic Graph Layout Algorithm Graph Drawing,"While some research has been performed on the human understanding of static graph layout algorithms, dynamic graph layout algorithms have only recently been developed sufficiently to enable similar investigations. This paper presents the first empirical analysis of a dynamic graph layout algorithm, focusing on the assumption that maintaining the  ” mental map” between time-slices assists with the comprehension of the evolving graph. The results confirm this assumption with respect to some categories of tasks.",https://doi.org/10.1007/978-3-540-70904-6_19,392ae8e0-8304-4834-aa81-617bae57a80f.png,"Purchase, Helen C and Hoggan, Eve and Görg, Carsten",2007
548,2,Extremes are better: Investigating mental map preservation in dynamic graphs,"Research on effective algorithms for efficient graph layout continues apace, and faster technology has led to increasing research on algorithms for the depiction of dynamic graphs which represent changing relational information over time. Like the static layout algorithms that preceded these, empirical work lags behind their design, and assumptions are made about how users’ comprehension may be enhanced without human data to support them. This paper presents an experiment investigating an existing dynamic layout algorithm, focusing on the effect of the preservation of the mental map on comprehension. The results indicate that extremes produce better performance, suggesting that individual preference may be important.",https://doi.org/10.1007/978-3-540-87730-1_9,cf6a413b-c62f-4366-bfa9-490f59922b27.png,"Purchase, Helen C and Samra, Amanjit",2008
549,2,Focused Animation of Dynamic Compound Digraphs,"Many applications feature large hierarchic dynamic graphs that change over time. Often, these changes are more important than the graphs themselves.In our approach, areas of interests in dynamic graphs are detected based on user preferences. The user is guided from one area of interest to another in such a way that reduced contextual information is shown. To this end, dynamic graph layout mechanisms are extended by a reprocessing that decides what to show and a post processing that stages the animation based on spatial information.",https://doi.org/10.1109/iv.2009.24,38113a62-5a29-4a1c-a74c-96c0acd8d397.png,"Reitz, Florian and Pohl, Mathias and Diehl, Stephan",2009
550,2,A Framework for an Ego-Centered and Time-Aware Visualization of Relations in Arbitrary Data Repositories,"Understanding constellations in large data collections has become a common task. One obstacle a user has to overcome is the internal complexity of these repositories. For example, extracting connected data from a normalized relational database requires knowledge of the table structure which might not be available for the casual user. In this paper we present a visualization framework which presents the collection as a set of entities and relations (on the data level). Using rating functions, we divide large relation networks into small graphs which resemble ego-centered networks. These graphs are connected so the user can browse from one to another. To further assist the user, we present two views which embed information on the evolution of the relations into the graphs. Each view emphasizes another aspect of temporal development. The framework can be adapted to any repository by a flexible data interface and a graph configuration file. We present some first web-based applications including a visualization of the DBLP data set. We use the DBLP visualization to evaluate our approach.",http://arxiv.org/abs/1009.5183,00d1b584-1c44-4b95-b6bc-105b9b4d76a3.png,"Reitz, Florian",2010
551,2,"Controlling presentation speed, labels, and tooltips in interactive dynamic graphs","The experiment investigated whether controlling presentation speed as well as labels, which display the names of the currently presented nodes in interactive dynamic graphs, affects comprehension performance. Dynamic graphs are animated graphical representations of nodes and edges representing mathematical structures used to model relations between different objects over time. After being tested on spatial imagination and linguistic thinking, 111 students had to answer twelve multiple choice comprehension questions about six interactive dynamic graphs while working with them. For each question, participants were randomly assigned to one cell of a 2 (with or without a scrollbar to adjust the presentation speed of the visualization) × 2 (with labels displaying all names of the currently presented nodes in the dynamic graphs or with tooltips displaying only one node name if the mouse cursor hovers over this node) factorial design. Scrollbars, which allow adjusting the presentation speed, were rarely used and did not foster learners’ comprehension performance. Labels displaying all names of the currently presented nodes fostered learners’ comprehension performance compared to tooltips. The higher the ability for linguistic thinking of the participants, the more their comprehension performance benefited from labels. These results are consistent with the cognitive-affective theory of learning with media.",https://doi.org/10.1027/1864-1105/a000021,624c08ad-e527-4b8f-aeeb-05fd35726b01.png,"Rey, Günter D and Diehl, Stephan",2010
552,2,Visual network analysis of dynamic metabolic pathways,"We extend our previous work on the exploration of static metabolic networks to evolving, and therefore dynamic, pathways. We apply our visualization software to data from a simulation of early metabolism. Thereby, we show that our technique allows us to test and argue for or against different scenarios for the evolution of metabolic pathways. This supports a profound and efficient analysis of the structure and properties of the generated metabolic networks and its underlying components, while giving the user a vivid impression of the dynamics of the system. The analysis process is inspired by Ben Shneiderman’s mantra of information visualization. For the overview, user-defined diagrams give insight into topological changes of the graph as well as changes in the attribute set associated with the participating enzymes, substances and reactions. This way, “interesting features” in time as well as in space can be recognized. A linked view implementation enables the navigation into more detailed layers of perspective for in-depth analysis of individual network configurations.",https://doi.org/10.1007/978-3-642-17289-2_31,41db76ae-4056-4d66-9841-3049f1716696.png,"Rohrschneider, Markus and Ullrich, Alexander and Kerren, Andreas and Stadler, Peter F and Scheuermann, Gerik",2010
553,2,DiffAni: Visualizing Dynamic Graphs with a Hybrid of Difference Maps and Animation,"Visualization of dynamically changing networks (graphs) is a significant challenge for researchers. Previous work has experimentally compared animation, small multiples, and other techniques, and found trade-offs between these. One potential way to avoid such trade-offs is to combine previous techniques in a hybrid visualization. We present two taxonomies of visualizations of dynamic graphs: one of non-hybrid techniques, and one of hybrid techniques. We also describe a prototype, called DiffAni, that allows a graph to be visualized as a sequence of three kinds of tiles: diff tiles that show difference maps over some time interval, animation tiles that show the evolution of the graph over some time interval, and small multiple tiles that show the graph state at an individual time slice. This sequence of tiles is ordered by time and covers all time slices in the data. An experimental evaluation of DiffAni shows that our hybrid approach has advantages over non-hybrid techniques in certain cases.",https://doi.org/10.1109/TVCG.2013.149,7f07602a-7895-4f50-a420-d07f5ac73cb0.png,"Rufiange, Sébastien and McGuffin, Michael J",2013
554,2,AniMatrix: A Matrix-Based Visualization of Software Evolution,"Software designs are ever changing to adapt to new environments and requirements. Tracking and understanding changes in modules and relationships in a software project is difficult, but even more so when the software goes through several types of changes. The typical complexity and size of software also makes it harder to grasp software evolution patterns. In this paper, we present an interactive matrix-based visualization technique that, combined with animation, depicts how software designs evolve. For example, it shows which new modules and couplings are added and removed over time. Our generic visualization supports dynamic and weighted digraphs and is applied in the context of software evolution. Analyzing source code changes is important to determine the software’s structural organization and identify quality issues over time. To demonstrate our approach, we explore open-source repositories and discuss some of our findings regarding these evolving software designs.",http://conferences.computer.org/vissoft/2014/papers/6150a137.pdf,5354ec58-d3a6-41e7-8fa3-d7fdfe29dac7.png,"Rufiange, Sébastien and Melançon, Guy",2014
555,2,Visualizing protected variations in evolving software designs,"Identifying and tracking evolving software structures at a design level is a challenging task. Although there are ways to visualize this information statically, there is a need for methods that help analyzing the evolution of software design elements. In this paper, we present a new visual approach to identify variability zones in software designs and explore how they evolve over time. To verify the usefulness of our approach, we did a user study in which participants had to browse software histories and find visual patterns. Most participants were able to find interesting observations and found our approach intuitive and useful. We present a number of design aspects that were observed by participants and the authors using our IHVis tool on four open-source projects.",https://doi.org/10.1016/j.jss.2013.10.044,9ec3c0c2-1099-401a-9a37-8f38936a4b98.png,"Rufiange, Sébastien and Fuhrman, Christopher P",2014
556,2,The “mental map” versus “static aesthetic” compromise in dynamic graphs: a user study,"The design of automatic layout algorithms for single graphs is a well established field, and some recent studies show how these algorithms affect human understanding. By contrast, layout algorithms for graphs that change over time are relatively immature, and few studies exist to evaluate their effectiveness empirically. This paper presents two new dynamic graph layout algorithms and empirical investigations of how effective these algorithms are with respect to human understanding. Central to each algorithm is the ""mental map"": the degree to which the layout supports continuous understanding. This work aims to evaluate the importance of the mental map, alongside traditional static graph aesthetics, in answering questions about dynamic graphs. We discover that a simple concept of the mental map is not sufficient for increasing understanding of the graph.",,5c2abe45-b0f9-40d5-8fce-92dca78406ed.png,"Saffrey, Peter and Purchase, Helen C",2008
557,2,"Clustering, Visualizing, and Navigating for Large Dynamic Graphs","In this paper, we present a new approach to exploring dynamic graphs. We have developed a new clustering algorithm for dynamic graphs which finds an ideal clustering for each time-step and links the clusters together. The resulting time-varying clusters are then used to define two visual representations. The first view is an overview that shows how clusters evolve over time and provides an interface to find and select interesting time-steps. The second view consists of a node link diagram of a selected time-step which uses the clustering to efficiently define the layout. By using the time-dependant clustering, we ensure the stability of our visualization and preserve user mental map by minimizing node motion, while simultaneously producing an ideal layout for each time step. Also, as the clustering is computed ahead of time, the second view updates in linear time which allows for interactivity even for graphs with upwards of tens of thousands of nodes.",https://doi.org/10.1007/978-3-642-36763-2_43,1c60cc74-ea49-4c97-b1e7-b78d5e91c02d.png,"Sallaberry, Arnaud and Muelder, Chris and Ma, Kwan-Liu",2012
558,2,Visualization of Graphs with Associated Timeseries Data,"The most common approach to support analysis of graphs with associated time series data include: overlay of data on graph vertices for one timepoint at a time by manipulating a visual property (e.g. color) of the vertex, along with sliders or some such mechanism to animate the graph for other timepoints. Alternatively, data from all the timepoints can be overlaid simultaneously by embedding small charts into graph vertices. These graph visualizations may also be linked to other visualizations (e.g., parallel co-ordinates) using brushing and linking. This paper describes a study performed to evaluate and rank graph+timeseries visualization options based on users' performance time and accuracy of responses on predefined tasks. The results suggest that overlaying data on graph vertices one timepoint at a time may lead to more accurate performance for tasks involving analysis of a graph at a single timepoint, and comparisons between graph vertices for two distinct timepoints. Overlaying data simultaneously for all the timepoints on graph vertices may lead to more accurate and faster performance for tasks involving searching for outlier vertices displaying different behavior than the rest of the graph vertices for all timepoints. Single views have advantage over multiple views on tasks that require topological information. Also, the number of attributes displayed on nodes has a non trivial influence on accuracy of responses, whereas the number of visualizations affect the performance time.",https://doi.org/10.1109/INFVIS.2005.1532151,0c43f136-a569-4895-9772-488729921b91.png,"Saraiya, Purvi and Lee, Peter and North, Chris",2005
559,2,Visualizing Dynamic Weighted Digraphs with Partial Links,"Graphs are traditionally represented as node-link diagrams, but these typically suffer from visual clutter when they become denser, i.e. more vertices and edges are present in the data set. Partial link drawings have been introduced for node-link diagrams aiming at reducing visual clutter caused by link crossings. Although this concept was shown to perform well for some parameter settings, it has not been used for visually encoding dynamic weighted digraphs. In this paper we investigate the problem of visualizing time-varying graphs as one node-link diagram in a specific layout by exploiting the links as timelines. Partially drawn links are used to show the graph dynamics by splitting each link into as many segments as time steps have to be represented. Conventional 2D layout algorithms can be applied while simultaneously showing the evolution over time. Color-coded links represent the changing weights. We use tapered links to reduce possible overlaps at the link target nodes that would occur when using traditional arrow-based directed links. We experiment with different graph layouts and different numbers of data dimensions, i.e. number of vertices, edges, and time steps. We illustrate the usefulness of the technique in a case study investigating dynamic migration data.",https://doi.org/10.5220/0005303801230130,e57a73f8-fa05-48c6-8466-71fa085dbe28.png,"Schmauder, Hansjörg and Burch, Michael and Weiskopf, Daniel",2015
560,2,Considerations in Dynamic Graph Drawing: A Survey,"In this survey paper we discuss the considerations involved in modeling, visualising and exploring dynamic graphs—those graphs which are continually changing in structure to reflect the evolution of the system they are representing. The design of algorithms to analyse and generate visualisations of dynamic graphs pose both a technical and perceptual problem. A range of additional issues beyond those encountered for static graphs are uncovered, from the need for efficient dynamic data structures and algorithms to the difficulties of keeping a visualisation understandable for the user while it is constantly changing its form.",http://rossshannon.com/publications/softcopies/rs2007-dynamic-graphs-survey.pdf,b3144b91-9f3f-4768-8b7e-3e45d0fd4065.png,"Shannon, Ross and Quigley, Aaron J",2007
561,2,Dynamic network visualization in 1.5D,"The dynamic network visualization has been a challenging topic due to the complexity introduced by the extra time dimension. Existing solutions to this problem are usually good for the overview and presentation, but not for the interactive analysis. We propose in this paper a new approach which only considers the dynamic network central to a focus node (aka dynamic ego network). The navigation of the entire network is achieved by switching the focus node with user interactions. With this approach, the complexity of the compressed dynamic network is greatly reduced without sacrificing the network and time affinity central to the focus node. As a result, we are able to present each dynamic ego network in a single static view, well supporting user analysis on temporal network patterns. We describe our general framework including the network data pre-processing, 1.5D network and trend visualization design, layout algorithms, as well as several customized interactions. In addition, we show that our approach can also be extended to visualize the event-based and multimodal dynamic networks. Finally, we demonstrate, through two practical case studies, the effectiveness of our solution in support of visual evidence and pattern discovery.",https://doi.org/10.1109/PACIFICVIS.2011.5742388,4a17c32c-1c5e-4b49-a68b-f66d5f25518d.png,"Shi, Lei and Wang, Chen and Wen, Zhen",2011
562,2,1.5D Egocentric Dynamic Network Visualization,"Dynamic network visualization has been a challenging research topic due to the visual and computational complexity introduced by the extra time dimension. Existing solutions are usually good for overview and presentation tasks, but not for the interactive analysis of a large dynamic network. We introduce in this paper a new approach which considers only the dynamic network central to a focus node, also known as the egocentric dynamic network. Our major contribution is a novel 1.5D visualization design which greatly reduces the visual complexity of the dynamic network without sacrificing the topological and temporal context central to the focus node. In our design, the egocentric dynamic network is presented in a single static view, supporting rich analysis through user interactions on both time and network. We propose a general framework for the 1.5D visualization approach, including the data processing pipeline, the visualization algorithm design, and customized interaction methods. Finally, we demonstrate the effectiveness of our approach on egocentric dynamic network analysis tasks, through case studies and a controlled user experiment comparing with three baseline dynamic network visualization methods.",https://doi.org/10.1109/TVCG.2014.2383380,c9b73c4b-4885-4644-99df-f333a03db281.png,"Shi, Lei and Wang, Chen and Wen, Zhen and Qu, Huamin and Lin, Chuang and Liao, Qi",2015
563,2,How do you connect moving dots? Insights from user studies on dynamic network visualizations,"In recent years, the analysis of dynamic network data has become an increasingly prominent research issue. While several visual analytics techniques with the focus on the examination of temporal evolving networks have been proposed in recent years, their effectiveness and utility for end users need to be further analyzed. When dealing with techniques for dynamic network analysis, which integrate visual, computational, and interactive components, users become easily overwhelmed by the amount of information displayed—even in case of small sized networks. Therefore we evaluated visual analytics techniques for dynamic networks during their development, performing intermediate evaluations by means of mock-up and eye-tracking studies and a final evaluation of the running interactive prototype, traceing three pathways of development in detail: The first one focused on the maintenance of the user’s mental map throughout changes of network structure over time, changes caused by user interactions, and changes of analytical perspectives. The second one addresses the avoidance of visual clutter, or at least its moderation. The third pathway of development follows the implications of unexpected user behaviour and multiple problem solving processes. Aside from presenting solutions based on the outcomes of our evaluation, we discuss open and upcoming problems and set out new research questions.",https://doi.org/10.1007/978-1-4614-7485-2_25,f0f17e3d-cf49-4393-8d79-fbe8e2172e58.png,"Smuc, Michael and Federico, Paolo and Windhager, Florian and Aigner, Wolfgang and Zenk, Lukas and Miksch, Silvia",2014
564,2,SemaTime – Timeline Visualization of Time-Dependent Relations and Semantics,"Timeline based visualizations arrange time-dependent entities along a time-axis and are used in many different domains like digital libraries, criminal investigation and medical information systems to support users in understanding chronological structures. By the use of semantic technologies, the information is categorized in a domain-specific, hierarchical schema and specified by semantic relations. Commonly semantic relations in timeline visualizations are depicted by interconnecting entities with a directed edge. However it is possible that semantic relations change in the course of time. In this paper we introduce a new timeline visualization for time-dependent semantics called SemaTime that offers a hierarchical categorization of time-dependent entities including navigation and filtering features. We also present a novel concept for visualizing time-dependent relations that allows the illustration of time-varying semantic relations and affords an easy understandable visualization of complex, time-dependent interrelations.",https://doi.org/10.1007/978-3-642-17277-9_53,660c499f-7e69-415c-9f22-e55314ab464d.png,"Stab, Christian and Nazemi, Kawa and Fellner, Dieter W",2010
565,2,Pixel-Oriented Visualization of Change in Social Networks,"We propose a new approach to visualize social networks. Most common network visualizations rely on graph drawing. While without doubt useful, graphs suffer from limitations like cluttering and important patterns may not be realized especially when networks change over time. Our approach adapts pixel-oriented visualization techniques to social networks as an addition to traditional graph visualizations. The visualization is exemplified using social networks based on corporate wikis.",https://doi.org/10.1109/asonam.2010.18,da8ae2cf-6efd-4a41-8a5f-4243dccef736.png,"Stein, Klaus and Wegener, René and Schlieder, Christoph",2010
566,2,A system for visualizing and analyzing the evolution of the web with a time series of graphs,"We propose WebRelievo, a system for visualizing and analyzing the evolution of the web structure based on a large Web archive with a series of snapshots. It visualizes the evolution with a time series of graphs, in which nodes are web pages, and edges are relationships between pages. Graphs can be clustered to show the overview of changes in graphs. WebRelievo aligns these graphs according to their time, and automatically determines their layout keeping positions of nodes synchronized over time, so that the user can keep track pages and clusters. This visualization enables us to understand when pages appeared, how their relationships have evolved, and how clusters are merged and split over time. Current implementation of WebRelievo is based on six Japanese web archives crawled from 1999 to 2003. The user can interactively browse those graphs by changing the focused page and by changing layouts of graphs. Using WebRelievo we can answer historical questions, and to investigate changes in trends on the Web. We show the feasibility of WebRelievo by applying it to tracking trends in P2P systems and search engines for mobile phones, and to investigating link spamming.",https://doi.org/10.1145/1083356.1083387,c00f59db-0960-4a9d-af92-604eea757495.png,"Toyoda, Masashi and Kitsuregawa, Masaru",2005
567,2,Towards a social network intelligence tool for visual analysis of virtual communication networks,"Communities of Practice regularly utilize virtual means of communication. The according software support provides its members with many sophisticated features for generating content and for communicating with each other via the internet or intranet. However, functionalities to monitor, assess, coordinate, and communicate the quality and development of the underlying electronicnetworks of experts are frequently missing. To meet this need of increased manageability, this contribution introduces a Social Network Intelligence software approach which aims at supporting the comprehension of the structure and value of electronic communities by automatically extracting and mining available electronic data of various types of virtual communication networks, like e-mail archives, discussion groups, or instant messaging communication. Experimental structural visualizations employing Social Network Analysis methods are combined with Keyword Extraction to move towards a Social Network Intelligence approach which generates transparency of complex virtual communication networks. Together with a comprehensive visualization method, an approach for software-supported communication network measurement and evaluation is suggested. It supports the identification of important participants, topics, or clusters in the network, evaluates the interpersonal communication structure and visually traces the evolvement of the knowledge exchange over time.",,5a2a364b-106b-4d6f-937e-cbc94f787105.png,"Trier, Matthias",2006
568,2,Dynamic Network Visualization with Extended Massive Sequence Views,"Networks are present in many fields such as finance, sociology, and transportation. Often these networks are dynamic: they have a structural as well as a temporal aspect. In addition to relations occurring over time, node information is frequently present such as hierarchical structure or time-series data. We present a technique that extends the Massive Sequence View (MSV) for the analysis of temporal and structural aspects of dynamic networks. Using features in the data as well as Gestalt principles in the visualization such as closure, proximity, and similarity, we developed node reordering strategies for the MSV to make these features stand out that optionally take the hierarchical node structure into account. This enables users to find temporal properties such as trends, counter trends, periodicity, temporal shifts, and anomalies in the network as well as structural properties such as communities and stars. We introduce the circular MSV that further reduces visual clutter. In addition, the (circular) MSV is extended to also convey time-series data associated with the nodes. This enables users to analyze complex correlations between edge occurrence and node attribute changes. We show the effectiveness of the reordering methods on both synthetic and a rich real-world dynamic network data set.",https://doi.org/10.1109/TVCG.2013.263,d9ff630e-f6c5-4afc-8a6a-d4bb9b2bb992.png,"van den Elzen, Stef and Holten, Danny and Blaas, Jorik and van Wijk, Jarke J",2013
569,2,iVUN: interactive Visualization of Uncertain biochemical reaction Networks,"Background Mathematical models are nowadays widely used to describe biochemical reaction networks. One of the main reasons for this is that models facilitate the integration of a multitude of different data and data types using parameter estimation. Thereby, models allow for a holistic understanding of biological processes. However, due to measurement noise and the limited amount of data, uncertainties in the model parameters should be considered when conclusions are drawn from estimated model attributes, such as reaction fluxes or transient dynamics of biological species. We developed the visual analytics system iVUN that supports uncertainty-aware analysis of static and dynamic attributes of biochemical reaction networks modeled by ordinary differential equations. The multivariate graph of the network is visualized as a node-link diagram, and statistics of the attributes are mapped to the color of nodes and links of the graph. In addition, the graph view is linked with several views, such as line plots, scatter plots, and correlation matrices, to support locating uncertainties and the analysis of their time dependencies. As demonstration, we use iVUN to quantitatively analyze the dynamics of a model for Epo-induced JAK2/STAT5 signaling. Our case study showed that iVUN can be used to perform an in-depth study of biochemical reaction networks, including attribute uncertainties, correlations between these attributes and their uncertainties as well as the attribute dynamics. In particular, the linking of different visualization options turned out to be highly beneficial for the complex analysis tasks that come with the biological systems as presented here.",https://doi.org/10.1186/1471-2105-14-S19-S2,342db5fb-69ad-4900-a836-95165d92aaf9.png,"Vehlow, Corinna and Hasenauer, Jan and Kramer, Andrei and Raue, Andreas and Hug, Sabine and Timmer, Jens and Radde, Nicole and Theis, Fabian J and Weiskopf, Daniel",2013
570,2,Radial Layered Matrix Visualization of Dynamic Graphs,"We propose a novel radial layered matrix visualization for dynamic directed weighted graphs in which the vertices can also be hierarchically organized. Edges are represented as color-coded arcs within the radial diagram. Their positions are defined by polar coordinates instead of Cartesian coordinates as in traditional adjacency matrix representations: the angular position of an edge within an annulus is given by the angle bisector of the two related vertices, the radial position depends linearly on the angular distance between these vertices. The exploration of time-varying relational data is facilitated by aligning graph patterns radially. Furthermore, our approach incorporates several interaction techniques to explore dynamic patterns such as trends and countertrends. The usefulness is illustrated by two case studies analyzing large dynamic call graphs acquired from open source software projects.",https://doi.org/10.1109/IV.2013.6,7c600522-a47f-4965-a31d-f69112908a69.png,"Vehlow, Corinna and Burch, Michael and Schmauder, Hansjörg and Weiskopf, Daniel",2013
571,2,Visualizing the Evolution of Communities in Dynamic Graphs,"The community structure of graphs is an important feature that gives insight into the high-level organization of objects within the graph. In real-world systems, the graph topology is oftentimes not static but changes over time and hence, also the community structure changes. Previous timeline-based approaches either visualize the dynamic graph or the dynamic community structure. In contrast, our approach combines both in a single image and therefore allows users to investigate the community structure together with the underlying dynamic graph. Our optimized ordering of vertices and selection of colors in combination with interactive highlighting techniques increases the traceability of communities along the time axis. Users can identify visual signatures, estimate the reliability of the derived community structure, and investigate whether community evolution interacts with changes in the graph topology. The utility of our approach is demonstrated in two application examples.",https://doi.org/10.1111/cgf.12512,4c8328dc-e9cf-4a2d-82fc-c4c0d6bcde80.png,"Vehlow, Corinna and Beck, Fabian and Auwärter, Patrick and Weiskopf, Daniel",2014
572,2,The State of the Art in Visualizing Group Structures in Graphs,"Graph visualizations encode relationships between objects. Abstracting the objects into group structures provides an overview of the data. Groups can be disjoint or overlapping, and might be organized hierarchically. However, the underlying graph still needs to be represented for analyzing the data in more depth. This work surveys research in visualizing group structures as part of graph diagrams. A particular focus is the explicit visual encoding of groups, rather than only using graph layout to implicitly indicate groups. We introduce a taxonomy of visualization techniques structuring the field into four main categories: visual node attributes vary properties of the node representation to encode the grouping, juxtaposed approaches use two separate visualizations, superimposed techniques work with two aligned visual layers, and embedded visualizations tightly integrate group and graph representation. We discuss results from evaluations of those techniques as well as main areas of application. Finally, we report future challenges based on interviews we conducted with leading researchers of the field.",https://doi.org/10.2312/eurovisstar.20151110,a61bbb72-85bc-450e-8d59-e722d03a23e7.png,"Vehlow, Corinna and Beck, Fabian and Weiskopf, Daniel",2015
573,2,Visual Analysis of Large Graphs,"The analysis of large graphs plays a prominent role in various fields of research and is relevant in many important application areas. Effective visual analysis of graphs requires appropriate visual presentations in combination with respective user interaction facilities and algorithmic graph analysis methods. How to design appropriate graph analysis systems depends on many factors, including the type of graph describing the data, the analytical task at hand, and the applicability of graph analysis methods. The most recent surveys of graph visualization and navigation techniques were presented by Herman et al. [HMM00] and Diaz [DPS02]. The first work surveyed the main techniques for visualization of hierarchies and graphs in general that had been introduced until 2000. The second work concentrated on graph layouts introduced until 2002. Recently, new techniques have been developed covering a broader range of graph types, such as time-varying graphs. Also, in accordance with ever growing amounts of graph-structured data becoming available, the inclusion of algorithmic graph analysis and interaction techniques becomes increasingly important. In this State-of-the-Art Report, we survey available techniques for the visual analysis of large graphs. Our review firstly considers graph visualization techniques according to the type of graphs supported. The visualization techniques form the basis for the presentation of interaction approaches suitable for visual graph exploration. As an important component of visual graph analysis, we discuss various graph algorithmic aspects useful for the different stages of the visual graph analysis process.",https://doi.org/10.1111/j.1467-8659.2011.01898.x,a819d67b-4d8e-4d84-b1d0-d46cbd0fb4f8.png,"von Landesberger, Tatiana and Kuijper, Arjan and Schreck, Tobias and Kohlhammer, Jörn and van Wijk, Jarke J and Fekete, Jean-Daniel and Fellner, Dieter W",2011
574,2,Visual analysis of contagion in networks,"Contagion is a process whereby the collapse of a node in a network leads to the collapse of neighboring nodes and thereby sets off a chain reaction in the network. It thus creates a special type of time-dependent network. Such processes are studied in various applications, for example, in financial network analysis, infection diffusion prediction, supply-chain management, or gene regulation. Visual analytics methods can help analysts examine contagion effects. For this purpose, network visualizations need to be complemented with specific features to illustrate the contagion process. Moreover, new visual analysis techniques for comparison of contagion need to be developed. In this paper, we propose a system geared to the visual analysis of contagion. It includes the simulation of contagion effects as well as their visual exploration. We present new tools able to compare the evolution of the different contagion processes. In this way, propagation of disturbances can be effectively analyzed. We focus on financial networks; however, our system can be applied to other use cases as well.",https://doi.org/10.1177/1473871613487087,42e22a4d-877b-41d1-8a0a-38f205710323.png,"von Landesberger, Tatiana and Diel, Simon and Bremm, Sebastian and Fellner, Dieter W",2013
575,2,Visualizing genome expression and regulatory network dynamics in genomic and metabolic context,"DNA microarrays are used to measure the expression levels of thousands of genes simultaneously. In a time series experiment, the gene expressions are measured as a function of time. We present an application for integrated visualization of genome expression and network dynamics in both regulatory networks and metabolic pathways. Integration of these two levels of cellular processes is necessary, since it provides the link between the measurements at the transcriptional level (gene expression levels approximated from microarray data) and the phenotype (the observable characteristics of an organism) at the functional and behavioral level. The integration requires visualization approaches besides traditional clustering and statistical analysis methods. Our application can (i) visualize the data from time series experiments in the context of a regulatory network and KEGG metabolic pathways; (ii) identify and visualize active regulatory subnetworks from the gene expression data; (iii) perform a statistical test to identify and subsequently visualize pathways that are affected by differentially expressed genes. We present a case study, which demonstrates that our approach and application both facilitates and speeds up data analysis tremendously in comparison to a more traditional approach that involves many manual, laborious, and error-prone steps.",https://doi.org/10.1111/j.1467-8659.2008.01221.x,d867dee9-8aa8-4774-b61d-6f896ac9c3bd.png,"Westenberg, Michel A and Van Hijum, Sacha AFT and Kuipers, Oscar P and Roerdink, Jos BTM",2008
576,2,Visual enterprise network analytics – visualizing organizational change,"Despite its well-known potential for applied use in organizations, social network analysis seems to fail relevant business analytical requirements in the areas of organizational change and software usability for non-expert users like managers and consultants. This position paper takes on this challenge by outlining a strategy of user-driven software development which aims to shift analytical procedures from the numerical to the visual realm. As network dynamics can be visualized using various methods, a comparative analysis of their respective strengths and weaknesses lays the basis for the suggested integration of additional visual methods into network exploration and interpretation procedures.",https://doi.org/10.1016/j.sbspro.2011.07.056,950882ba-6495-4474-8780-a3dab78eb34b.png,"Windhager, Florian and Zenk, Lukas and Federico, Paolo",2011
577,2,A concept for the exploratory visualization of patent network dynamics,"Patents, archived as large collections of semi-structured text documents, contain valuable information about historical trends and current states of R&D fields, as well as performances of single inventors and companies. Specific methods are needed to unlock this information and enable its insightful analysis by investors, executives, funding agencies, and policy makers. In this position paper, we propose an approach based on modelling patent repositories as multivariate temporal networks, and examining them by the means of specific visual analytics methods. We illustrate the potential of our approach by discussing two use-cases: the determination of emerging research fields in general and within companies, as well as the identification of inventors characterized by different temporal paths of productivity.",https://doi.org/10.5220/0005360002680273,6a5cf05f-8a3f-4e1b-9dce-a205d827a6e9.png,"Windhager, Florian and Amor-Amorós, Albert and Smuc, Michael and Federico, Paolo and Zenk, Lukas and Miksch, Silvia",2015
578,2,A visual-analytic toolkit for dynamic interaction graphs,"In this article we describe a visual-analytic tool for the interrogation of evolving interaction network data such as those found in social, bibliometric, WWW and biological applications. The tool we have developed incorporates common visualization paradigms such as zooming, coarsening and filtering while naturally integrating information extracted by a previously described event-driven framework for characterizing the evolution of such networks. The visual front-end provides features that are specifically useful in the analysis of interaction networks, capturing the dynamic nature of both individual entities as well as interactions among them. The tool provides the user with the option of selecting multiple views, designed to capture different aspects of the evolving graph from the perspective of a node, a community or a subset of nodes of interest. Standard visual templates and cues are used to highlight critical changes that have occurred during the evolution of the network. A key challenge we address in this work is that of scalability - handling large graphs both in terms of the efficiency of the back-end, and in terms of the efficiency of the visual layout and rendering. Two case studies based on bibliometric and Wikipedia data are presented to demonstrate the utility of the toolkit for visual knowledge discovery.",https://doi.org/10.1145/1401890.1402011,08585f6f-9c70-4983-8c62-391acd05e544.png,"Yang, Xintian and Asur, Sitaram and Parthasarathy, Srinivasan and Mehta, Sameep",2008
