id,item_id,code_id,tag_id,description,filepath,created,created_by
10055,54,5,1253,day night cycle,,1730749253654,1
10056,54,5,1131,,f2e1b2b0-f1f5-4ac0-b8cb-593419066a7a.jpg,1730749271946,1
10057,54,5,1151,,f7498f41-d6c1-43b4-a5b3-80b92092258a.jpg,1730749287932,1
10058,54,5,1309,,e7bc9030-7c2a-4d7d-b7be-0f58db1cec01.jpg,1730749324438,1
10059,54,5,1120,,9afe3d64-245b-415e-ac23-0c6a271a4d4e.jpg,1730749352851,1
10060,55,5,1180,,de1737c2-3f4a-470f-bf88-1cf4281adf3f.jpg,1730749475775,1
10061,56,5,1158,players need to manage up to 5 units with different skillsets,168176ef-fcb5-4930-ba7c-ce53cf80c2e1.jpg,1730749540975,1
10062,56,5,1151,,145b8b4c-0af2-41e3-ad6e-ce912e77064f.jpg,1730749553680,1
10063,56,5,1245,feudal japan,,1730749604822,1
10064,56,5,1233,feudal japan,,1730749611604,1
10065,56,5,1116,,e897c936-228f-4f7b-9136-a4ae693e2d8b.jpg,1730749625831,1
10066,56,5,1192,,9580d203-4aa0-49f6-82a2-280bf2850ce9.jpg,1730749638402,1
10067,56,5,1202,,99e7726b-fff1-4e01-aecd-8c58bf731422.jpg,1730749654356,1
10068,56,5,1315,,99e7726b-fff1-4e01-aecd-8c58bf731422.jpg,1730749674611,1
10069,56,5,1077,,0aa36666-cf93-4e1b-9cd9-9425b02f1c80.jpg,1730749705354,1
10070,56,5,1156,,624b5045-9053-462f-91aa-99c1b5785871.jpg,1730749718449,1
10071,58,5,1309,,b5b13094-a3e0-4058-a372-c75fe233b895.jpg,1730749786213,1
10072,89,5,1198,,b94ca7f2-6a60-49b3-90e1-737f800b45c8.jpg,1730750457844,1
10073,40,5,1237,on a ship,dff5cb40-45a1-4185-b30d-03cee4e27d9b.jpg,1730884100026,1
10074,40,5,1089,,d88ddda3-05d1-431e-8293-39928cac0e29.jpg,1730886019252,1
10075,40,5,1120,,7eb8b006-2e4e-45df-9684-9857af01bf04.jpg,1730886028112,1
10076,40,5,1090,,91f51237-4673-420f-835f-275f48b6ca15.jpg,1730886037993,1
10077,40,5,1157,,8dab3047-f39a-489d-8df6-f75329395e32.jpg,1730886048976,1
10078,40,5,1155,,33ac2a2d-470b-43aa-8c99-c821e2896f84.jpg,1730886067547,1
10079,40,5,1126,the game highlights which options were chosen during the last playthrough,213462bf-8e7b-4709-a7af-7b0164200e0a.jpg,1730886097258,1
10080,40,5,1263,,213462bf-8e7b-4709-a7af-7b0164200e0a.jpg,1730886105065,1
10081,40,5,1193,players are given new challenges during the next run when they uncover specific information,afe56f62-563e-4aef-b74f-c5ea8a6ca194.jpg,1730886161551,1
10082,40,5,1126,players can fast-forward through dialog where the game automatically chooses options from the last run,8b2d92bc-2bd3-4dab-b395-904174ac29af.jpg,1730886212922,1
10083,40,5,1126,players can rewind/replay a conversation once per scene,11e32840-307a-4d76-8a57-d3705877eaa3.jpg,1730886255684,1
10084,40,5,1192,"players get a summary screen at the end, where they can read their ending and which shows which challenges they achieved",f380fb23-9fb6-4cd0-a399-12d41efcce1f.jpg,1730886321621,1
10085,40,5,1104,ingame screenshot feature,4a6be86e-60e9-4a36-9e10-f59afbedb158.jpg,1730886394378,1
10086,405,5,1192,After starting the game a timer begins to measure the time until the game is over.,10d00068-899b-4dbc-80ae-5db1e6f9e21e.jpg,1730888488694,2
10087,405,5,1314,The player can mark cells. This can be used to indicate potential bombs or mark cells that are unknown or questionable. The game does not confirm the players choices until the game is over.,58897b6c-9f72-4ac1-936e-3443a44ee6fb.jpg,1730888618135,2
10088,405,5,1110,"When holding the mouse button clicken on a cell that is already revealed, its neighbours are highlighted.",4307dbca-143f-4107-8eeb-28149d33f305.jpg,1730888815396,2
10089,405,5,1210,"The world is random generated which can lead to unsolveable situations.
(Example image is solvable)",e6e0363a-c4de-49d5-ba7e-6c6726e7aa76.jpg,1730889279441,2
10090,405,5,1098,The game is automatically won when all bomb are marked correctly,7691e7ac-e70a-4500-8821-70d478f167fc.jpg,1730889499388,2
10091,405,5,1097,The game is permanently over if a wrong cell was choosen.,7a6d29cf-5557-42da-856a-f1fd059f35b8.jpg,1730889642352,2
10092,37,5,1151,,8d7479c7-1d95-4917-a39f-74339c38fc9f.jpg,1730889715933,1
10093,37,5,1309,,a7b11f2b-4f51-46ee-88a8-24761eab46b0.jpg,1730889731851,1
10094,37,5,1309,,28949493-707c-499d-ac27-e44499fdb90c.jpg,1730889743927,1
10095,37,5,1309,,5d215266-a5c7-4aae-92fc-34c14087e3ce.jpg,1730889762893,1
10096,37,5,1136,,28e35b39-93d4-4686-9802-f5a97c5894d2.jpg,1730889791029,1
10097,37,5,1136,,43c01e27-e108-4c5f-a5d5-2a68674397df.jpg,1730889811902,1
10098,37,5,1108,,3651fd8d-8335-40bc-9383-8ce39ede22c0.jpg,1730889827538,1
10099,37,5,1198,,29b40134-717a-4e63-87f3-605c5536782f.jpg,1730889851524,1
10100,37,5,1100,,1f87f013-bc62-43de-bba6-7ff7b16a7651.jpg,1730889868225,1
10101,37,5,1079,,d50afd3a-cec4-45ee-b1d2-7c49504357ec.jpg,1730889877692,1
10102,37,5,1085,,55518690-ba91-4212-9a51-5a989e77ba01.jpg,1730889910858,1
10103,37,5,1135,,d155c707-347c-49b5-961e-57bd42179735.jpg,1730889923420,1
10104,37,5,1076,,6cd094e5-151e-4519-9d1a-dfe0e22218ef.jpg,1730889930975,1
10105,37,5,1077,,a56f30a6-c30d-4516-a16e-2421a7002ebe.jpg,1730889958935,1
10106,37,5,1075,,a2631ade-0018-44c2-a0e6-ab0005420085.jpg,1730889981919,1
10107,37,5,1120,,57da9797-fe67-4553-a1e8-819e209da429.jpg,1730889990729,1
10108,37,5,1119,,515b600b-14d7-48d3-9188-4c79d667db90.jpg,1730890001952,1
10109,37,5,1118,,0301814f-924d-4dd4-aa4b-d83354b13717.jpg,1730890019000,1
10110,37,5,1133,,5b7e922b-2fdc-46b6-a51a-34166a338969.jpg,1730890044591,1
10111,37,5,1156,,5b7e922b-2fdc-46b6-a51a-34166a338969.jpg,1730890098104,1
10112,385,5,1192,,dcc86f22-2346-4a37-ab1a-cf540709489a.jpg,1730895487889,2
10113,385,5,1124,combo counter,d6f509de-f65f-4646-b915-3f5543227610.jpg,1730895752098,2
10114,385,5,1314,arrow indicator showing direction in which to hit the box,d6f509de-f65f-4646-b915-3f5543227610.jpg,1730895784268,2
10115,385,5,1151,,1b006f8a-e7c8-4269-9f8d-4e5eb989a5b0.jpg,1730896055229,2
10116,385,5,1097,,389ace93-b02c-4a45-8eb5-458efc559e08.jpg,1730896287288,2
10117,385,5,1126,campaign and objectives,6b29e04f-46ab-4f4b-86aa-a88bf1bb3280.jpg,1730896482940,2
10118,385,5,1050,,d920932a-aaf6-42e5-bf44-faf0ec01436c.png,1730896613679,2
10119,385,5,1309,"progressbar, shows duration of song and current position",cc84cbf3-40fe-4043-9f57-8b88bf7689e5.jpg,1730897082622,2
10120,385,5,1163,,f90400be-dfe8-4370-bc63-cad3e5b8b1dc.jpg,1730897105346,2
10121,385,5,1147,beat saber has mods that allow to add new songs or customize appearance for example changing the saber,,1730897850339,2
10122,384,5,1110,buttons are labeled,670e7e54-1cd9-4228-9acc-560df03ca7e4.jpg,1730898238265,2
10123,384,5,1129,,54bbb7d7-a8a5-4a92-904a-8b7115fbe8b4.jpg,1730898344059,2
10124,384,5,1091,,54bbb7d7-a8a5-4a92-904a-8b7115fbe8b4.jpg,1730898357862,2
10125,384,5,1105,,670e7e54-1cd9-4228-9acc-560df03ca7e4.jpg,1730898369350,2
10126,59,5,1116,,6b11efe0-1da9-4924-839e-5365e247b739.jpg,1730898379329,1
10127,59,5,1309,buildings have a color-coded health bar (top) and potentially a progress bar (bottom) if they are being upgraded,f5ad2773-17ce-4034-a1a6-2babfd250217.jpg,1730898424993,1
10128,59,5,1062,"in the campaign, players talk to various NPCs",1ce355f3-6d75-40cc-9e65-77b7112999d9.jpg,1730898451721,1
10129,384,5,1120,current location is highlighted,21f7fb5c-c6bd-4bb3-86d8-51cf19e6c3e1.jpg,1730898460783,2
10130,59,5,1151,only available in the campaign,86770b14-daaa-4d13-bb3f-2ea60fe73299.jpg,1730898492346,1
10131,59,5,1156,units have different skills that should be used effectively,ddca3bad-ff89-4b5d-95cf-fb67afa58ef0.jpg,1730898525978,1
10132,59,5,1158,players need to manage a potentially large number of units that can be put into custom groups (to select them via hotkeys),c71d8205-6f2c-4299-b29f-9d2d8ab379f5.jpg,1730898565883,1
10133,59,5,1153,players need to mine different resources to build buildings and units to defend their base/destroy the enemy base,409cc366-5707-4b03-902f-61f20424ef63.jpg,1730898613452,1
10134,59,5,1077,unit paths are constantly displayed,fee83998-5d73-48e2-a64e-bf0f2ff1d0c2.jpg,1730898675404,1
10135,384,5,1259,target location,ccb67b6b-176a-4fbe-a647-d5425f88a526.jpg,1730898682327,2
10136,384,5,1314,,ada519fc-e0a8-47ec-ba75-21bd110a1b9e.jpg,1730898753472,2
10137,384,5,1309,,34331d89-3691-4349-a38a-353c7d089186.jpg,1730899746284,2
10138,384,5,1108,,d05958f8-60cf-49d9-afb4-6e81434ae4dd.jpg,1730900066000,2
10139,384,5,1315,help overlay,8a26673b-43ff-4a91-adf4-3717421707b9.jpg,1730900611547,2
10140,406,5,1192,"There are different parts which players unlock by successfully doing different minigames, which give them points. Players also get a medal or star for the different minigames depending on their performance.",be05ea13-65df-457b-a133-386fb6e7e659.jpg,1730900740513,1
10141,406,5,1299,the game is about horses and horse riding,30e0303f-f0ca-44eb-a6da-f6059a6a3728.jpg,1730900782857,1
10142,406,5,1151,there are short tutorials for each minigame,39b307cc-97a3-4117-a99e-4cc5acca7554.jpg,1730900803289,1
10143,406,5,1120,"maps showing general world layout, player location and minigame locations",83909fe6-e511-49f3-9fec-5a1c6cddd821.jpg,1730900838553,1
10144,406,5,1116,"one of the minigames has a minimap that shows the layout of a riding arena, the figure for the minigame and the player's location",842f24c7-3f71-486e-93fa-fd107fd17a3b.jpg,1730900890417,1
10145,406,5,1142,,e4413f28-f907-4635-a7c7-79fb2be6feab.jpg,1730900940642,1
10146,406,5,1139,,a69c239f-e58d-46f9-aad3-476bbcac38b8.jpg,1730900948594,1
10147,406,5,1062,,0cd183c9-edf8-4358-b036-33c437c1ab0f.jpg,1730900970241,1
10148,406,5,1309,jumping bar where the bar increases for the duration that the space key is pressed -> higher jumps,36fba33b-5a66-4fe5-a375-a45681441c8f.jpg,1730901025953,1
10149,406,5,1309,minigame bar where the player needs to stay in the blue area,9894d4f4-ea24-4234-ad06-2499dd974ea9.jpg,1730901045713,1
10150,406,5,1314,"during a racing minigame, players always see the positions of both riders at the bottom of the screen",7aac2985-eb82-4f8d-a3a7-d139c7ccf214.jpg,1730901105283,1
10151,384,5,1314,,ea9d9fd7-0bae-4a05-8c7e-ae81515df6f7.jpg,1730901176997,2
10152,384,5,1309,,0364cca1-8c67-4799-84a9-075e14068ec2.jpg,1730901741209,2
10153,383,5,1309,healthbar,c5fa7d1b-8124-47d8-a19f-cc24f87efb1c.jpg,1730902100126,2
10154,383,5,1153,,c5fa7d1b-8124-47d8-a19f-cc24f87efb1c.jpg,1730902150309,2
10155,383,5,1315,,3a297af4-b145-4243-a5bc-08378f7c5d6e.jpg,1730902408220,2
10156,399,5,1260,,b0598582-c121-4e5a-88b1-5fb71935d3f1.jpg,1730902591789,1
10157,399,5,1197,,e1a8bee8-14dd-4b15-b36f-4a1d0b254dc2.jpg,1730902605614,1
10158,399,5,1104,,8f04d634-d96e-4c66-a2bc-b33276a08299.jpg,1730902622662,1
10159,399,5,1104,,50bd25e2-b0cb-4bce-80da-86cbef1f7f0e.jpg,1730902630894,1
10160,399,5,1129,,a746d20a-3cdd-4a6a-9de8-0c5dfcb8d45c.jpg,1730902643574,1
10161,399,5,1120,"there are several maps, but they are inside the game world, so they are not always available to the player (if no foto is taken)",9d4b0023-3381-478b-9d31-83b38aab976d.jpg,1730902690686,1
10162,383,5,1120,,2c3b6b65-552c-44d0-9022-77e5ca9baa28.jpg,1730902732691,2
10163,383,5,1309,progressbar,55f1146d-0e00-4b24-898a-5f306c0fdddf.jpg,1730902853151,2
10164,383,5,1136,,e2cf565b-3ed0-4f43-a22c-94b8fa8b62d2.jpg,1730902926831,2
10165,383,5,1076,,a97c6625-e8e4-4ff7-b750-0f2cbb2a5a32.jpg,1730902963731,2
10166,383,5,1075,closest triangle is highlighted red,a97c6625-e8e4-4ff7-b750-0f2cbb2a5a32.jpg,1730903021447,2
10167,383,5,1133,player can upgrade the vehicle,22f3be1e-7be2-4e33-8f6b-eedb57903bbd.jpg,1730903261492,2
10168,383,5,1309,speed is shown when racing,edfc2725-8115-4d47-a5e9-b3c04bcf39a2.jpg,1730903415337,2
10169,396,5,1151,,07fab4f8-2c26-451b-8919-73bc0918c14c.jpg,1730903588416,1
10170,396,5,1120,,be5f0b74-0677-4434-ad6e-7e974786eddf.jpg,1730903594760,1
10171,396,5,1241,,b1ba5b61-194b-4e3c-926a-d556c56f81bd.jpg,1730903602896,1
10172,396,5,1104,,c0ea75dc-7bef-48af-96e8-03f746b7a09d.jpg,1730903611089,1
10173,396,5,1104,,652ae502-8362-4c86-9804-a95e6ed97354.jpg,1730903619642,1
10174,396,5,1090,,49deb740-ba0d-44e2-a583-da7f9d3cae21.jpg,1730903632544,1
10175,396,5,1129,,de5ed512-5f73-4ec4-a297-46b67fe23724.jpg,1730903652305,1
10176,396,5,1323,,c9e61653-bc63-4bb8-8de6-b5f84507f57d.jpg,1730903663289,1
10177,396,5,1309,,281d9899-2dea-433f-8b5b-10c76d0bc8b1.jpg,1730903672369,1
10178,383,5,1090,,3a297af4-b145-4243-a5bc-08378f7c5d6e.jpg,1730903724086,2
10179,383,5,1126,fotographing stuff is a central game mechanic,3a297af4-b145-4243-a5bc-08378f7c5d6e.jpg,1730903758633,2
10180,383,5,1134,,a08660d1-6785-4448-b705-3e1dc2c95916.jpg,1730903930586,2
10181,383,5,1139,you scroll up an down and select correct combination,2cec467a-40d9-43d6-a71e-4a9fc5d31eb0.jpg,1730904105805,2
10182,294,5,1120,,bd3b0186-8919-49e5-ab1a-a8c932dbcbee.jpg,1730905511799,1
10183,294,5,1314,,5cc3a343-54ba-4779-872b-985904a59b6f.jpg,1730905530279,1
10184,294,5,1244,,14bcd97c-1605-424c-a859-f84dc7e17729.jpg,1730905541511,1
10185,294,5,1309,,a835c75a-63d4-42ba-967e-48f4fc83828b.jpg,1730905618727,1
10186,294,5,1309,,b658b9ce-3838-4928-986c-210de64c6e5b.jpg,1730905628143,1
10187,294,5,1126,,e4daf302-0a39-4c5e-ab90-964fd331662d.jpg,1730905637271,1
10188,294,5,1151,,08a3ea66-357f-49a5-b488-6e041a13a38b.jpg,1730905659151,1
10189,294,5,1315,,b8518479-a052-4ded-b21f-bfbac4e3a146.jpg,1730905678199,1
10190,155,5,1291,parenting,65be3f9b-d441-4a88-b99a-b2e53d75a441.jpg,1730906891800,1
10191,103,5,1108,,7d9e3ee6-fb95-4db9-bbd0-30acb328d6e3.jpg,1730907775321,2
10192,103,5,1156,each doll has a specific skill that is needed to solve the riddles,9efc579a-830d-47a0-9804-f7ed487c81fb.jpg,1730908024224,2
10193,103,5,1189,The game provides multiple solutions for each riddle,f545d9f7-8387-4698-914d-1c5734e00ee9.jpg,1730908192104,2
10194,103,5,1314,symbol shows each layer of doll currently used,6e1d5dd3-1ac1-44a0-b2a0-d5f9366204ab.jpg,1730908338853,2
10195,103,5,1261,,bf7103fe-36bd-47a8-ba0a-e6fd21d4f16d.jpg,1730908799931,2
10196,103,5,1158,,5a5466cd-1326-4bd2-89be-c7d6e0c6982b.jpg,1730909584983,2
10197,11,5,1104,players can use a camera to take screenshots ingame,b225a9a6-be74-493b-a6bb-53a92865107e.jpg,1730926189593,1
10198,11,5,1104,players have access to an ingame notepad to write things down,8d7ef702-3581-4c4f-9388-ca762db11eb6.jpg,1730926213321,1
10199,11,5,1323,,f57ac520-734c-4f09-b434-6ea85e37f51d.jpg,1730926240784,1
10200,11,5,1052,,2891aa08-a4b8-4482-8713-d2529b368e3f.jpg,1730926251842,1
10201,11,5,1192,,676485a9-459d-47d4-bff8-9544000f66b8.jpg,1730926257657,1
10202,11,5,1198,,ac1dc2aa-44cc-44de-b396-dfbab2b15d0b.jpg,1730926272334,1
10203,11,5,1104,"selections are stored, so players can record intermediate assumptions",ac1dc2aa-44cc-44de-b396-dfbab2b15d0b.jpg,1730926316829,1
10204,11,5,1108,,7723fea2-01b4-4e87-8e0d-cbcce1b8157f.jpg,1730926342244,1
10205,404,5,1314,"The player's health is indicated via three flowers. Contact with an enemy unit removes 1 flower. Each attack without taking damage adds a petal, so 6 attacks in a row without taking damage restore 1 flower.",f8e75ae8-60be-4e72-8fd4-44ecc0d5b67a.jpg,1730931932510,1
10206,404,5,1190,there are collectible flowers that can be collected over all playthroughs,,1730932029842,1
10207,404,5,1166,"linear levels, but players can choose in which order they tackle parts of the level to get items that allow them to progress",8784685b-738e-476d-8473-599b1588f55e.jpg,1730932114401,1
10208,404,5,1197,"players need to do platforming, including portal and mirror riddles",0cc728c6-3c43-493e-a270-04749b5e4820.jpg,1730932158456,1
10210,404,5,1052,"the game has four chapters, one for each season",,1730932455440,1
10211,373,5,1151,,027b21d9-ffaf-4eb1-9cf8-743d60df24f5.jpg,1730973812731,2
10212,373,5,1091,,5ba42f96-8e37-4f73-b673-1b0e22a83726.jpg,1730974226177,2
10213,373,5,1129,,5ba42f96-8e37-4f73-b673-1b0e22a83726.jpg,1730974234545,2
10214,373,5,1133,,bacebb1b-8eeb-4b32-8015-169a0ce4be9a.jpg,1730974261238,2
10215,373,5,1189,,bacebb1b-8eeb-4b32-8015-169a0ce4be9a.jpg,1730974964273,2
10216,373,5,1309,,bacebb1b-8eeb-4b32-8015-169a0ce4be9a.jpg,1730974979274,2
10217,373,5,1107,highlights after input,bacebb1b-8eeb-4b32-8015-169a0ce4be9a.jpg,1730974996045,2
10218,373,5,1095,,104ef448-7749-4297-9df4-ffb573384946.jpg,1730975219343,2
10219,373,5,1309,,fc565033-b294-444a-b8d2-e904eeeb728f.jpg,1730975588776,2
10220,373,5,1153,,fc565033-b294-444a-b8d2-e904eeeb728f.jpg,1730975616131,2
10221,373,5,1314,symbols,fe75021e-9ea9-4f4f-b2c1-c378493085cd.jpg,1730975706430,2
10222,373,5,1116,,33ebeb64-51bb-4f1f-a60d-3a0da0791ee3.jpg,1730976319168,2
10223,373,5,1076,,33ebeb64-51bb-4f1f-a60d-3a0da0791ee3.jpg,1730976325818,2
10224,373,5,1155,,2103704b-9865-4101-a179-7edc314b4063.jpg,1730977306706,2
10225,360,5,1151,,8a75d6ef-889a-4123-b790-32a32bbc7bc6.jpg,1730981795092,2
10226,360,5,1159,,2b3c92a4-0acf-4c3c-be95-645bc15c5be9.jpg,1730982124573,2
10227,360,5,1107,,50724e17-2acb-45d0-8f49-a68b76b81f79.jpg,1730982193223,2
10228,360,5,1153,,3f885bfd-9535-428a-8df2-b73c71f0365f.jpg,1730982324330,2
10229,360,5,1157,,3f885bfd-9535-428a-8df2-b73c71f0365f.jpg,1730982333745,2
10230,360,5,1314,,3f885bfd-9535-428a-8df2-b73c71f0365f.jpg,1730982347819,2
10231,360,5,1189,,40b8d5d6-4567-43d6-ba9a-66fa5394bca1.jpg,1730982466636,2
10232,360,5,1090,discover recipes,e106dea2-2192-4512-b115-59b937668112.jpg,1730982765517,2
10233,360,5,1178,coordination,,1730982805579,2
10234,360,5,1099,layouting the kitchen,2b3c92a4-0acf-4c3c-be95-645bc15c5be9.jpg,1730982883507,2
10235,360,5,1314,player symbols,1f1b2d91-cb08-43cc-847e-0cca24ef8f53.jpg,1730985541521,2
10236,360,5,1152,,7fd78f3e-9eb5-4b0c-995d-137e192856ad.jpg,1730986605272,2
10237,360,5,1216,,7fd78f3e-9eb5-4b0c-995d-137e192856ad.jpg,1730986623122,2
10238,360,5,1314,symbols,56b7b557-36b0-4be3-9691-24dffdd58aab.jpg,1730986815697,2
10239,360,5,1309,,56b7b557-36b0-4be3-9691-24dffdd58aab.jpg,1730986826503,2
10240,360,5,1309,bars in the upper left corner,3ede7291-8b17-45d2-9cd5-5478a024974c.jpg,1730987388547,2
10241,360,5,1158,,4a1afdbd-4d59-49a3-849e-cc2a2709bca0.jpg,1730988585995,2
10242,360,5,1102,the player can pin recipes that are then shown in the restaurant view,726c5a33-c407-43dc-a5aa-c48dd1d8acde.jpg,1730989075830,2
10243,360,5,1107,"popular recipes are highlighted
missing stations are highlighted",2f1f70e5-3804-417f-b140-c0898831fa2e.jpg,1730990274351,2
10244,360,5,1309,number of meals served without missing an order,eafd9e06-d396-468b-999e-d96f3d4754cb.jpg,1730990971092,2
10245,280,5,1132,,12fe1f28-8312-45b1-a1ba-90fa46f14421.png,1730991448930,2
10246,280,5,1079,,12fe1f28-8312-45b1-a1ba-90fa46f14421.png,1730991461988,2
10247,280,5,1309,,844d2902-29c3-4def-9670-33bd274561f8.jpg,1730991569370,2
10248,280,5,1157,,844d2902-29c3-4def-9670-33bd274561f8.jpg,1730991589741,2
10249,280,5,1124,combos,edfd27a1-8948-4b69-867f-b2cd8af64096.jpg,1730991707470,2
10250,280,5,1309,,5aab3d7e-1cdf-4081-97ab-b226877dfd87.jpg,1730992070981,2
10251,228,5,1314,symbols,7d8cdee8-193c-43e2-8a38-bc1828edc3e6.jpg,1730993157776,2
10252,228,5,1309,progress bars,7d8cdee8-193c-43e2-8a38-bc1828edc3e6.jpg,1730993169008,2
10253,228,5,1120,,7b440163-c2f7-4e2f-ba2a-49b36abefe90.jpg,1730993307316,2
10254,228,5,1309,,fc361c25-e321-4e8e-a9b1-5554a5ff9e9c.jpg,1730993553511,2
10255,228,5,1157,,f5eaef3a-51a1-4265-b854-80e20d992cfe.jpg,1730993627791,2
10256,228,5,1192,,58043478-8d2f-4ffc-b66b-feb016273b14.jpg,1730993725203,2
10257,360,5,1126,player can assign a creature which is allowed to sit at the table (see image),bb9d0481-dd3c-400d-84e8-beb73a49ed24.jpg,1730994535906,2
10258,228,5,1314,icons,375cf55f-bbaa-4d2a-adac-b1157f295d09.jpg,1730994880440,2
10259,228,5,1155,,375cf55f-bbaa-4d2a-adac-b1157f295d09.jpg,1730994993400,2
10260,228,5,1126,versus mode,c8be3375-04de-4cd8-9b16-d3ceba8f9856.jpg,1730995380700,2
10261,289,5,1123,,880c679c-ff74-4cc5-b799-df241a9d03f2.jpg,1730995961097,2
10262,289,5,1076,,c4010249-ea82-4222-b2fc-a4b75f1cf5b1.jpg,1730995999262,2
10263,289,5,1117,,9e3d3914-07a3-41e4-9d18-c9970610a4f8.jpg,1730996116342,2
10264,289,5,1120,,4d32c264-cacb-440e-a5e7-a426cbc6ecdc.jpg,1730996273883,2
10265,289,5,1261,,269a22f5-bfea-4b76-9e26-05117e0602da.jpg,1730996373689,2
10266,289,5,1152,,3efa619d-b523-4d19-a498-e539e117452d.jpg,1730996417729,2
10267,289,5,1189,,a8e4cb9e-28a8-4622-9dd3-7974c8a3e4b8.jpg,1730996461312,2
10268,289,5,1309,,051cf237-ca84-4d84-924b-755bbe82cd37.jpg,1730996570499,2
10269,289,5,1314,"progressbars
&
tiefenmesser",9db7f38f-ed48-4e13-95dd-cf1f5299a021.jpg,1730996760304,2
10270,289,5,1126,,527a9600-d9e2-40ca-b3e9-aff7589353ad.jpg,1730996767621,2
10271,289,5,1107,tooltip on boat,f6d0059b-75fd-487e-90d4-2a8627f54c85.jpg,1730996928042,2
10272,289,5,1126,,f6d0059b-75fd-487e-90d4-2a8627f54c85.jpg,1730996937527,2
10273,289,5,1091,,4fb6a870-cf5b-49bb-a934-f9b100bc3d40.jpg,1730997096617,2
10274,289,5,1129,,4fb6a870-cf5b-49bb-a934-f9b100bc3d40.jpg,1730997103610,2
10275,289,5,1126,clock to measure time such that it is possible to calculate the speed of an object,7f299c88-898a-4371-9043-1e463fc232d3.jpg,1730997143096,2
10276,289,5,1126,indicate direction,ca2c2917-6a65-4967-8f67-bbf86b011a9b.jpg,1730997269329,2
10277,289,5,1126,see ghost image,751473fb-f0e6-4945-914b-519660b9dbfb.jpg,1730997327160,2
10278,289,5,1115,manually measure distance on map,130b1dd7-2f32-432b-88ae-9254df0cbc51.jpg,1730997363694,2
10279,289,5,1314,flood tubes,34e4a1d7-bb9f-484b-9b5a-39e7d739c116.jpg,1730997478372,2
10280,289,5,1115,angle measuring,beed27fc-4303-4b9e-a7f3-6c40bc24e2fb.jpg,1730997642743,2
10281,289,5,1126,choose speed of ship,1a4d2852-61b4-47ce-8dc1-0fd19a453260.jpg,1730997939021,2
10282,289,5,1136,,35945d51-99d5-4c5d-8dda-47adfe4753b4.jpg,1730997977794,2
10283,289,5,1153,,4482bab7-5ec5-46d5-8d33-bf62c92ddb29.jpg,1730998149623,2
10284,289,5,1075,,88933fbe-7529-4a78-b93f-28d74c45944c.jpg,1730998950022,2
10285,289,5,1189,choose missions,1a6cf44a-2721-488a-b539-341d42c63189.jpg,1730999033838,2
10286,203,5,1131,"You can put moves into a queue, to be executed (if they are still legal) once the enemy has made their move.
The feature is called ""premove""",bfb32d2f-c336-40e4-be3a-e0bac53f29f5.jpg,1731003881850,4
10287,230,5,1315,eagle vision,53f35cd8-e6aa-4441-9411-545738903671.jpg,1731052958508,2
10288,230,5,1136,,da1d241c-4f8b-4a29-a70f-121846132a92.jpg,1731053165219,2
10289,230,5,1126,radial menu,e73866fc-6e8c-4913-a5d9-74826c398706.jpg,1731053270521,2
10290,230,5,1107,,b9e47fc3-90c9-4c98-827b-0c841f4cb0ff.jpg,1731053517751,2
10291,230,5,1139,,b9e47fc3-90c9-4c98-827b-0c841f4cb0ff.jpg,1731053524425,2
10292,230,5,1090,aussichtspunkte,2d0b1051-788e-4e58-bdf2-c8ed241e68fd.jpg,1731053626501,2
10293,230,5,1309,healthbar,a8d6332c-e230-448b-968c-ed1c97b2e978.jpg,1731053913211,2
10294,230,5,1116,,c6553647-6f2e-418d-bdc9-f3c8bb9fbcef.jpg,1731053969632,2
10295,230,5,1076,,c6553647-6f2e-418d-bdc9-f3c8bb9fbcef.jpg,1731053984018,2
10296,230,5,1260,,0eea9731-b231-4265-bad8-d536238030ad.jpg,1731054032863,2
10297,230,5,1133,purchase item upgrades,f93cf5a1-137f-4858-bb9b-9c7a9b88cb6a.jpg,1731054129454,2
10298,230,5,1189,purchase upgrades,f93cf5a1-137f-4858-bb9b-9c7a9b88cb6a.jpg,1731054163176,2
10299,230,5,1309,,3fc5401f-e676-4fbc-985c-d88eea09792f.jpg,1731054205133,2
10300,230,5,1155,choose which weapon to use,,1731054232313,2
10301,230,5,1321,the player can buy upgrades (renovations) on buildings. The building can not be placed but the player can choose which store to renovate. This gives a constant influx of currency.,918c6669-3a95-4345-b621-0ad5c6d632d6.jpg,1731054412689,2
10302,230,5,1129,story related notes that contain text that can be read. pages need to be collected for the storyline (also give health points),9e30b685-cd81-42d0-8a3a-2240a801bfb7.jpg,1731054487617,2
10303,230,5,1108,unread pages are highlighted,4da9a9a3-b7b9-45d9-a75b-f260508675d2.jpg,1731054533257,2
10304,230,5,1085,the player can choose a prefered color of his armor,a8bb9e77-3ea7-4f8a-ad82-3eb1fe84b1b8.jpg,1731054682290,2
10305,230,5,1150,treasure chests that contain currency. These are not shown on the map,0440fd09-d4c8-4ace-88a0-91a863f4c2bf.jpg,1731054767239,2
10306,230,5,1122,optional challenge dungeons,22d66b7e-5446-4abe-ad5e-ae6476f02009.jpg,1731054838823,2
10307,230,5,1107,suspicion highlight,b7534e25-eecb-4542-a6b1-7b6c66ad1585.jpg,1731054925507,2
